Transition,TwoLegged,Angle,Distance,PlayerType_C,PlayerType_F,PlayerType_G,Competition_EURO,Competition_NBA,Competition_SLO1,Competition_U14,Competition_U16,Movement_dribble or cut,Movement_drive,Movement_no,target
0,1,62.56,0.91,0,0,1,1,0,0,0,0,0,0,1,3
1,1,77.03,0.66,0,0,1,1,0,0,0,0,0,0,1,2
0,1,70.9,2.1,0,0,1,1,0,0,0,0,0,0,1,2
1,1,61.55,6.64,0,0,1,1,0,0,0,0,0,0,1,1
0,1,17.58,7.27,0,0,1,1,0,0,0,0,0,0,1,1
0,1,55.79,7.26,0,0,1,1,0,0,0,0,0,0,1,1
0,1,53.76,7.17,0,0,1,1,0,0,0,0,0,0,1,1
0,1,53.62,7.78,0,0,1,1,0,0,0,0,0,0,1,1
0,1,78.0,0.71,1,0,0,1,0,0,0,0,0,0,1,1
0,1,64.77,0.47,1,0,0,1,0,0,0,0,0,0,1,5
1,1,81.27,0.98,1,0,0,1,0,0,0,0,0,0,1,3
0,1,89.14,2.68,1,0,0,1,0,0,0,0,0,0,1,3
0,1,18.83,0.5,1,0,0,1,0,0,0,0,0,0,1,5
0,0,29.91,1.29,0,1,0,1,0,0,0,0,0,0,1,3
1,0,51.36,0.75,0,1,0,1,0,0,0,0,1,0,0,2
0,1,17.58,7.27,0,1,0,1,0,0,0,0,0,0,1,1
0,1,21.11,5.35,0,1,0,1,0,0,0,0,0,0,1,1
0,1,62.82,1.39,0,1,0,1,0,0,0,0,0,0,1,1
0,1,64.28,0.71,0,1,0,1,0,0,0,0,0,0,1,1
0,1,65.38,1.0,0,1,0,1,0,0,0,0,0,0,1,3
0,1,29.51,7.29,0,1,0,1,0,0,0,0,0,0,1,1
0,1,30.51,8.55,0,0,1,1,0,0,0,0,0,0,1,1
1,1,45.81,7.4,0,0,1,1,0,0,0,0,0,0,1,1
1,1,40.75,7.3,0,0,1,1,0,0,0,0,0,0,1,1
0,1,83.44,6.96,0,0,1,1,0,0,0,0,0,0,1,1
1,1,17.66,2.47,0,0,1,1,0,0,0,0,0,0,1,3
1,1,6.37,6.76,0,0,1,1,0,0,0,0,0,0,1,1
0,1,26.17,3.76,0,0,1,1,0,0,0,0,0,0,1,1
0,1,3.84,5.6,0,0,1,1,0,0,0,0,0,0,1,1
0,1,6.5,5.68,0,0,1,1,0,0,0,0,0,0,1,1
0,1,18.22,5.65,0,0,1,1,0,0,0,0,0,0,1,1
0,1,74.55,0.56,1,0,0,1,0,0,0,0,0,0,1,1
0,1,32.24,5.52,1,0,0,1,0,0,0,0,0,0,1,1
0,1,68.19,1.56,1,0,0,1,0,0,0,0,0,0,1,1
0,1,0.0,1.92,0,0,1,1,0,0,0,0,0,0,1,1
0,0,72.34,0.84,0,0,1,1,0,0,0,0,0,1,0,2
1,1,54.36,7.19,0,0,1,1,0,0,0,0,0,0,1,1
1,1,20.62,6.08,0,0,1,1,0,0,0,0,0,0,1,1
0,1,76.7,4.62,0,0,1,1,0,0,0,0,0,0,1,1
1,0,77.5,0.93,0,0,1,1,0,0,0,0,1,0,0,2
0,1,63.95,7.57,0,0,1,1,0,0,0,0,0,0,1,1
0,1,46.11,7.36,0,0,1,1,0,0,0,0,0,0,1,1
0,1,88.35,7.02,0,0,1,1,0,0,0,0,0,0,1,1
0,1,25.0,7.35,0,0,1,1,0,0,0,0,0,0,1,3
1,1,40.11,7.23,0,0,1,1,0,0,0,0,0,0,1,1
0,1,88.76,6.86,0,1,0,1,0,0,0,0,0,0,1,1
1,0,78.0,0.71,0,1,0,1,0,0,0,0,1,0,0,2
1,0,73.83,0.73,0,0,1,1,0,0,0,0,1,0,0,2
0,0,63.96,1.07,0,0,1,1,0,0,0,0,1,0,0,2
0,1,73.3,5.76,0,0,1,1,0,0,0,0,0,0,1,1
1,0,64.28,0.71,0,0,1,1,0,0,0,0,1,0,0,2
0,1,53.67,7.25,0,1,0,1,0,0,0,0,0,0,1,1
1,1,89.89,6.91,0,1,0,1,0,0,0,0,0,0,1,1
1,1,79.0,6.99,0,1,0,1,0,0,0,0,0,0,1,1
0,1,87.47,7.02,0,1,0,1,0,0,0,0,0,0,1,1
0,1,52.4,7.3,0,1,0,1,0,0,0,0,0,0,1,1
1,1,49.15,7.22,0,1,0,1,0,0,0,0,0,0,1,1
0,1,77.92,1.48,0,1,0,1,0,0,0,0,0,0,1,1
0,1,48.67,0.14,0,1,0,1,0,0,0,0,0,0,1,4
1,1,86.27,1.45,0,1,0,1,0,0,0,0,0,0,1,3
0,1,13.18,0.71,0,1,0,1,0,0,0,0,0,0,1,1
0,1,14.59,7.44,0,1,0,1,0,0,0,0,0,0,1,1
0,1,66.92,1.34,1,0,0,1,0,0,0,0,0,0,1,3
0,1,8.38,1.84,1,0,0,1,0,0,0,0,0,0,1,3
0,1,11.35,1.63,1,0,0,1,0,0,0,0,0,0,1,1
0,1,4.84,0.63,1,0,0,1,0,0,0,0,0,0,1,1
0,0,50.89,1.17,0,1,0,1,0,0,0,0,0,1,0,2
0,1,87.65,4.93,0,1,0,1,0,0,0,0,0,0,1,1
0,1,45.54,7.13,0,1,0,1,0,0,0,0,0,0,1,1
0,1,83.73,0.86,0,1,0,1,0,0,0,0,0,0,1,1
0,1,33.85,7.31,0,1,0,1,0,0,0,0,0,0,1,1
0,1,64.56,7.24,0,1,0,1,0,0,0,0,0,0,1,1
0,1,17.08,8.21,0,0,1,1,0,0,0,0,0,0,1,1
1,0,41.86,2.73,0,0,1,1,0,0,0,0,1,0,0,6
1,0,68.3,0.69,0,0,1,1,0,0,0,0,1,0,0,2
1,1,61.7,7.24,0,0,1,1,0,0,0,0,0,0,1,1
0,0,45.87,2.69,0,0,1,1,0,0,0,0,0,0,1,6
0,0,36.94,2.14,0,0,1,1,0,0,0,0,1,0,0,6
0,1,37.47,7.31,1,0,0,1,0,0,0,0,0,0,1,1
0,1,14.25,0.65,0,0,1,1,0,0,0,0,0,0,1,5
0,1,81.66,0.65,0,0,1,1,0,0,0,0,0,0,1,2
1,1,41.88,7.14,0,1,0,1,0,0,0,0,0,0,1,1
0,1,37.47,7.31,0,0,1,1,0,0,0,0,0,0,1,1
1,1,24.73,4.61,0,1,0,1,0,0,0,0,0,0,1,1
0,1,87.27,6.49,0,1,0,1,0,0,0,0,0,0,1,1
0,1,44.93,7.28,0,1,0,1,0,0,0,0,0,0,1,1
0,1,14.1,7.26,0,1,0,1,0,0,0,0,0,0,1,1
0,1,84.87,2.26,0,1,0,1,0,0,0,0,0,0,1,1
0,1,77.6,0.44,0,1,0,1,0,0,0,0,0,0,1,4
0,0,16.05,1.16,0,1,0,1,0,0,0,0,0,1,0,2
0,1,88.65,6.27,0,1,0,1,0,0,0,0,0,0,1,1
0,1,89.45,7.07,0,0,1,1,0,0,0,0,0,0,1,1
1,1,8.79,3.85,0,0,1,1,0,0,0,0,0,0,1,1
0,1,56.61,7.31,0,0,1,1,0,0,0,0,0,0,1,1
0,1,6.73,5.03,0,0,1,1,0,0,0,0,0,0,1,1
0,0,54.55,1.18,0,0,1,1,0,0,0,0,1,0,0,2
1,1,25.09,5.81,0,0,1,1,0,0,0,0,0,0,1,1
0,1,31.97,7.28,0,0,1,1,0,0,0,0,0,0,1,1
1,0,52.99,0.87,0,0,1,1,0,0,0,0,1,0,0,2
0,1,82.73,7.13,0,0,1,1,0,0,0,0,0,0,1,1
0,1,80.1,7.12,0,0,1,1,0,0,0,0,0,0,1,1
0,1,1.62,7.58,0,0,1,1,0,0,0,0,0,0,1,1
0,1,50.24,7.39,0,0,1,1,0,0,0,0,0,0,1,1
0,1,88.8,5.79,0,0,1,1,0,0,0,0,0,0,1,1
0,1,25.6,6.08,0,0,1,1,0,0,0,0,0,0,1,1
0,1,0.83,7.36,0,0,1,1,0,0,0,0,0,0,1,1
0,1,87.49,7.08,0,0,1,1,0,0,0,0,0,0,1,1
1,1,45.76,0.6,1,0,0,1,0,0,0,0,0,0,1,4
0,1,26.71,1.31,1,0,0,1,0,0,0,0,0,0,1,3
0,1,84.62,0.43,1,0,0,1,0,0,0,0,0,0,1,4
0,1,76.23,2.21,1,0,0,1,0,0,0,0,0,0,1,3
0,1,23.28,1.63,1,0,0,1,0,0,0,0,0,0,1,3
0,1,83.18,4.42,1,0,0,1,0,0,0,0,0,0,1,1
0,1,0.66,4.67,1,0,0,1,0,0,0,0,0,0,1,1
0,1,16.0,1.55,1,0,0,1,0,0,0,0,0,0,1,3
0,1,50.76,0.83,1,0,0,1,0,0,0,0,0,0,1,3
0,0,1.59,1.93,1,0,0,1,0,0,0,0,0,0,1,3
0,1,86.41,2.36,1,0,0,1,0,0,0,0,0,0,1,3
0,1,72.69,1.4,1,0,0,1,0,0,0,0,0,0,1,2
1,1,61.7,7.24,1,0,0,1,0,0,0,0,0,0,1,1
0,1,60.27,2.04,0,1,0,1,0,0,0,0,0,0,1,3
0,1,46.1,7.44,0,1,0,1,0,0,0,0,0,0,1,1
0,1,25.75,1.48,0,1,0,1,0,0,0,0,0,0,1,3
0,1,39.73,7.54,0,0,1,1,0,0,0,0,0,0,1,1
1,0,50.81,3.39,0,0,1,1,0,0,0,0,1,0,0,6
0,1,50.42,7.92,0,0,1,1,0,0,0,0,0,0,1,1
1,0,74.93,0.78,0,0,1,1,0,0,0,0,1,0,0,2
0,1,52.74,7.27,0,0,1,1,0,0,0,0,0,0,1,1
0,1,59.21,2.18,1,0,0,1,0,0,0,0,0,0,1,3
0,1,62.82,1.39,1,0,0,1,0,0,0,0,0,0,1,3
0,1,0.0,2.41,1,0,0,1,0,0,0,0,0,0,1,1
0,1,5.29,0.58,1,0,0,1,0,0,0,0,0,0,1,2
0,1,6.07,2.53,1,0,0,1,0,0,0,0,0,0,1,1
0,1,6.52,5.19,1,0,0,1,0,0,0,0,0,0,1,1
0,1,59.97,0.62,1,0,0,1,0,0,0,0,0,0,1,1
0,1,2.94,7.32,1,0,0,1,0,0,0,0,0,0,1,1
0,1,83.66,2.32,1,0,0,1,0,0,0,0,0,0,1,3
0,1,33.03,7.37,1,0,0,1,0,0,0,0,0,0,1,1
0,1,62.05,7.1,0,1,0,1,0,0,0,0,0,0,1,1
0,0,60.52,0.74,0,1,0,1,0,0,0,0,0,0,1,1
0,0,15.35,2.83,0,1,0,1,0,0,0,0,1,0,0,1
0,0,55.01,0.92,0,1,0,1,0,0,0,0,1,0,0,2
0,1,33.15,7.44,0,0,1,1,0,0,0,0,0,0,1,1
0,1,89.22,6.91,0,0,1,1,0,0,0,0,0,0,1,1
0,1,88.77,6.91,0,0,1,1,0,0,0,0,0,0,1,1
0,1,52.08,6.11,0,0,1,1,0,0,0,0,0,0,1,1
0,1,89.17,6.48,0,0,1,1,0,0,0,0,0,0,1,1
0,1,43.92,4.09,0,0,1,1,0,0,0,0,0,0,1,1
0,1,86.99,6.92,0,0,1,1,0,0,0,0,0,0,1,1
0,0,12.73,8.27,0,0,1,1,0,0,0,0,1,0,0,6
0,1,55.2,7.24,0,0,1,1,0,0,0,0,0,0,1,1
0,1,25.18,7.3,0,0,1,1,0,0,0,0,0,0,1,1
0,1,89.59,5.63,0,0,1,1,0,0,0,0,0,0,1,1
0,1,84.09,4.58,0,0,1,1,0,0,0,0,0,0,1,1
1,1,60.91,7.17,0,0,1,1,0,0,0,0,0,0,1,1
0,1,7.63,7.27,0,0,1,1,0,0,0,0,0,0,1,1
0,0,73.56,1.28,0,0,1,1,0,0,0,0,1,0,0,6
0,1,27.22,2.23,0,0,1,1,0,0,0,0,0,0,1,3
0,1,1.08,5.7,0,0,1,1,0,0,0,0,0,0,1,1
0,0,73.08,1.06,0,0,1,1,0,0,0,0,1,0,0,2
0,1,38.91,7.25,1,0,0,1,0,0,0,0,0,0,1,1
0,1,0.0,1.71,0,0,1,1,0,0,0,0,0,0,1,3
0,1,20.84,1.66,1,0,0,1,0,0,0,0,0,0,1,3
0,1,89.67,7.02,1,0,0,1,0,0,0,0,0,0,1,1
0,1,52.57,7.42,1,0,0,1,0,0,0,0,0,0,1,1
0,1,1.51,2.03,1,0,0,1,0,0,0,0,0,0,1,3
0,0,35.08,0.84,1,0,0,1,0,0,0,0,0,0,1,6
0,1,2.52,7.32,1,0,0,1,0,0,0,0,0,0,1,1
0,1,7.68,0.8,1,0,0,1,0,0,0,0,0,0,1,1
0,1,7.12,3.03,1,0,0,1,0,0,0,0,0,0,1,1
0,1,72.93,0.5,1,0,0,1,0,0,0,0,0,0,1,3
0,1,66.26,1.17,1,0,0,1,0,0,0,0,0,0,1,1
0,0,65.61,2.71,1,0,0,1,0,0,0,0,0,1,0,6
0,1,0.85,7.2,1,0,0,1,0,0,0,0,0,0,1,1
1,0,8.38,0.37,1,0,0,1,0,0,0,0,1,0,0,6
0,1,49.18,1.13,1,0,0,1,0,0,0,0,0,0,1,1
0,1,50.63,5.75,0,0,1,1,0,0,0,0,0,0,1,1
0,1,57.86,0.89,0,0,1,1,0,0,0,0,0,0,1,2
0,1,23.28,1.63,0,0,1,1,0,0,0,0,0,0,1,1
1,0,69.83,0.74,0,0,1,1,0,0,0,0,1,0,0,2
0,0,57.19,1.47,0,0,1,1,0,0,0,0,0,1,0,6
0,1,56.03,7.3,0,1,0,1,0,0,0,0,0,0,1,1
0,1,17.1,6.01,0,1,0,1,0,0,0,0,0,0,1,1
0,1,66.26,0.23,0,1,0,1,0,0,0,0,0,0,1,4
0,1,17.74,5.98,0,1,0,1,0,0,0,0,0,0,1,1
0,1,50.68,7.2,0,1,0,1,0,0,0,0,0,0,1,2
0,0,72.86,1.23,0,1,0,1,0,0,0,0,1,0,0,1
0,1,3.37,1.82,1,0,0,1,0,0,0,0,0,0,1,3
0,1,89.22,6.91,1,0,0,1,0,0,0,0,0,0,1,3
1,0,55.92,0.84,1,0,0,1,0,0,0,0,1,0,0,2
0,1,53.45,1.33,1,0,0,1,0,0,0,0,0,0,1,3
0,1,60.59,7.32,0,1,0,1,0,0,0,0,0,0,1,1
0,1,70.94,0.45,0,1,0,1,0,0,0,0,0,0,1,2
0,0,73.55,2.23,0,0,1,1,0,0,0,0,1,0,0,1
0,0,77.03,0.66,0,0,1,1,0,0,0,0,1,0,0,2
1,1,4.51,7.49,0,0,1,1,0,0,0,0,0,0,1,1
0,1,28.94,7.31,0,0,1,1,0,0,0,0,0,0,1,1
0,0,80.65,1.57,0,0,1,1,0,0,0,0,1,0,0,2
0,1,60.71,7.13,0,0,1,1,0,0,0,0,0,0,1,1
0,1,53.24,7.36,0,0,1,1,0,0,0,0,0,0,1,1
0,1,53.21,5.55,0,0,1,1,0,0,0,0,0,0,1,1
1,0,64.04,0.95,0,0,1,1,0,0,0,0,1,0,0,2
0,0,85.21,0.48,0,0,1,1,0,0,0,0,1,0,0,2
0,1,41.93,8.02,0,0,1,1,0,0,0,0,0,0,1,1
0,1,73.11,7.0,0,0,1,1,0,0,0,0,0,0,1,1
0,1,10.16,7.59,0,0,1,1,0,0,0,0,0,0,1,1
0,1,63.8,7.16,0,0,1,1,0,0,0,0,0,0,1,1
0,1,77.47,7.13,0,0,1,1,0,0,0,0,0,0,1,1
0,1,50.23,5.37,0,0,1,1,0,0,0,0,0,0,1,1
0,1,54.03,7.68,0,0,1,1,0,0,0,0,0,0,1,1
0,1,59.85,5.76,0,0,1,1,0,0,0,0,0,0,1,1
0,1,11.83,1.31,1,0,0,1,0,0,0,0,0,0,1,3
0,1,34.6,1.23,1,0,0,1,0,0,0,0,0,0,1,3
0,0,23.5,1.75,1,0,0,1,0,0,0,0,0,0,1,3
0,1,60.11,4.51,1,0,0,1,0,0,0,0,0,0,1,1
0,1,2.48,4.95,1,0,0,1,0,0,0,0,0,0,1,1
0,1,36.52,0.72,1,0,0,1,0,0,0,0,0,0,1,1
0,1,71.44,6.72,0,1,0,1,0,0,0,0,0,0,1,1
0,1,75.5,1.88,0,1,0,1,0,0,0,0,0,0,1,3
0,1,79.19,1.36,0,1,0,1,0,0,0,0,0,0,1,3
0,1,58.93,4.88,0,1,0,1,0,0,0,0,0,0,1,1
0,1,66.16,1.7,0,1,0,1,0,0,0,0,0,0,1,3
0,1,73.46,1.84,0,1,0,1,0,0,0,0,0,0,1,3
0,1,85.37,3.17,0,1,0,1,0,0,0,0,0,0,1,1
0,1,80.76,0.92,0,1,0,1,0,0,0,0,0,0,1,1
0,1,3.48,1.77,0,1,0,1,0,0,0,0,0,0,1,3
0,0,62.05,0.55,0,0,1,1,0,0,0,0,1,0,0,2
0,1,57.24,6.24,0,0,1,1,0,0,0,0,0,0,1,1
0,1,15.46,2.61,0,0,1,1,0,0,0,0,0,0,1,1
1,1,54.89,6.16,0,0,1,1,0,0,0,0,0,0,1,1
0,1,59.1,3.43,0,1,0,1,0,0,0,0,0,0,1,1
0,0,74.55,0.56,0,1,0,1,0,0,0,0,1,0,0,6
0,1,82.27,2.7,0,1,0,1,0,0,0,0,0,0,1,1
0,1,48.19,7.33,0,1,0,1,0,0,0,0,0,0,1,1
0,1,88.79,7.02,0,1,0,1,0,0,0,0,0,0,1,1
0,1,87.06,7.08,0,1,0,1,0,0,0,0,0,0,1,1
0,1,87.86,6.86,0,1,0,1,0,0,0,0,0,0,1,1
1,0,32.7,0.5,0,1,0,1,0,0,0,0,1,0,0,6
0,1,68.3,0.69,0,1,0,1,0,0,0,0,0,0,1,1
1,1,87.01,6.97,0,1,0,1,0,0,0,0,0,0,1,1
0,0,51.74,1.98,1,0,0,1,0,0,0,0,0,0,1,3
0,1,83.43,1.29,1,0,0,1,0,0,0,0,0,0,1,1
0,0,55.92,0.84,0,0,1,1,0,0,0,0,1,0,0,2
0,1,28.03,7.18,0,0,1,1,0,0,0,0,0,0,1,1
0,1,86.6,7.03,0,0,1,1,0,0,0,0,0,0,1,1
0,1,55.99,5.75,0,0,1,1,0,0,0,0,0,0,1,1
0,1,88.78,6.97,0,0,1,1,0,0,0,0,0,0,1,1
0,1,26.31,7.37,0,0,1,1,0,0,0,0,0,0,1,1
0,1,23.05,2.33,0,0,1,1,0,0,0,0,0,0,1,1
0,0,14.51,1.71,0,0,1,1,0,0,0,0,0,0,1,1
0,0,75.89,3.26,0,0,1,1,0,0,0,0,1,0,0,6
0,1,58.78,7.14,0,0,1,1,0,0,0,0,0,0,1,1
0,1,77.95,5.09,0,0,1,1,0,0,0,0,0,0,1,1
0,1,80.91,0.6,0,0,1,1,0,0,0,0,0,0,1,6
0,1,86.62,7.08,0,0,1,1,0,0,0,0,0,0,1,1
1,1,72.34,0.84,1,0,0,1,0,0,0,0,0,0,1,1
0,1,48.83,7.26,0,0,1,1,0,0,0,0,0,0,1,1
0,1,85.4,6.88,0,0,1,1,0,0,0,0,0,0,1,1
0,0,82.84,0.76,0,0,1,1,0,0,0,0,0,1,0,2
0,1,48.55,7.22,0,0,1,1,0,0,0,0,0,0,1,1
0,0,62.28,0.67,0,0,1,1,0,0,0,0,1,0,0,2
0,0,51.36,0.75,0,0,1,1,0,0,0,0,1,0,0,2
0,1,75.28,1.22,0,0,1,1,0,0,0,0,0,0,1,2
1,1,77.5,0.93,0,0,1,1,0,0,0,0,0,0,1,1
1,0,58.33,0.69,0,0,1,1,0,0,0,0,1,0,0,2
0,1,62.31,2.06,0,0,1,1,0,0,0,0,0,0,1,1
1,0,68.21,1.27,0,0,1,1,0,0,0,0,1,0,0,2
0,1,44.97,4.7,0,0,1,1,0,0,0,0,0,0,1,1
1,1,40.67,7.15,0,0,1,1,0,0,0,0,0,0,1,1
0,0,65.76,1.41,0,0,1,1,0,0,0,0,1,0,0,6
0,0,8.9,1.73,0,0,1,1,0,0,0,0,1,0,0,6
0,0,88.65,1.71,0,0,1,1,0,0,0,0,0,0,1,3
0,0,82.84,0.54,0,0,1,1,0,0,0,0,1,0,0,2
0,0,89.58,1.82,0,0,1,1,0,0,0,0,1,0,0,2
0,0,74.31,0.95,0,0,1,1,0,0,0,0,1,0,0,2
0,1,89.6,5.73,0,1,0,1,0,0,0,0,0,0,1,1
1,0,73.83,0.73,0,1,0,1,0,0,0,0,0,0,1,1
0,1,15.39,7.47,0,1,0,1,0,0,0,0,0,0,1,1
0,1,44.93,7.13,0,1,0,1,0,0,0,0,0,0,1,1
0,1,1.85,1.66,0,1,0,1,0,0,0,0,0,0,1,1
0,1,86.15,3.81,0,1,0,1,0,0,0,0,0,0,1,1
0,1,49.78,3.65,0,1,0,1,0,0,0,0,0,0,1,1
0,1,7.62,1.62,0,1,0,1,0,0,0,0,0,0,1,3
0,1,15.75,1.78,0,1,0,1,0,0,0,0,0,0,1,3
0,1,26.27,5.81,0,1,0,1,0,0,0,0,0,0,1,1
0,1,0.0,7.2,0,0,1,1,0,0,0,0,0,0,1,1
0,0,62.28,0.67,0,1,0,1,0,0,0,0,0,1,0,2
0,0,71.22,0.96,0,1,0,1,0,0,0,0,0,1,0,2
0,1,87.49,7.08,0,1,0,1,0,0,0,0,0,0,1,1
0,1,9.82,1.57,0,1,0,1,0,0,0,0,0,0,1,3
1,1,26.77,1.07,0,1,0,1,0,0,0,0,0,0,1,5
0,1,26.86,7.59,0,1,0,1,0,0,0,0,0,0,1,1
1,1,88.76,6.86,0,1,0,1,0,0,0,0,0,0,1,1
0,1,12.25,0.76,0,1,0,1,0,0,0,0,0,0,1,1
1,1,17.98,7.29,0,1,0,1,0,0,0,0,0,0,1,1
1,1,55.31,7.17,0,1,0,1,0,0,0,0,0,0,1,1
0,0,74.31,0.95,0,1,0,1,0,0,0,0,1,0,0,2
0,1,43.46,1.17,0,1,0,1,0,0,0,0,0,0,1,6
0,1,64.04,0.95,1,0,0,1,0,0,0,0,0,0,1,1
0,1,72.93,0.5,1,0,0,1,0,0,0,0,0,0,1,3
0,1,75.89,0.61,1,0,0,1,0,0,0,0,0,0,1,4
0,1,75.89,0.83,1,0,0,1,0,0,0,0,0,0,1,1
0,1,74.55,0.56,1,0,0,1,0,0,0,0,0,0,1,5
0,1,77.6,0.44,1,0,0,1,0,0,0,0,0,0,1,4
0,1,78.0,0.71,1,0,0,1,0,0,0,0,0,0,1,1
0,1,46.7,1.47,0,1,0,1,0,0,0,0,0,0,1,2
0,1,70.34,3.64,0,1,0,1,0,0,0,0,0,0,1,1
0,1,80.41,3.15,0,1,0,1,0,0,0,0,0,0,1,1
1,1,21.31,0.74,0,1,0,1,0,0,0,0,0,0,1,5
0,1,42.03,5.2,0,1,0,1,0,0,0,0,0,0,1,1
0,1,62.28,0.67,0,1,0,1,0,0,0,0,0,0,1,1
1,1,49.38,7.34,0,1,0,1,0,0,0,0,0,0,1,1
1,1,53.76,0.8,0,1,0,1,0,0,0,0,0,0,1,2
0,1,88.87,4.77,0,1,0,1,0,0,0,0,0,0,1,1
1,1,55.31,7.17,0,1,0,1,0,0,0,0,0,0,1,1
0,0,75.89,0.17,0,1,0,1,0,0,0,0,0,0,1,1
0,1,51.95,7.14,0,1,0,1,0,0,0,0,0,0,1,1
0,0,48.3,0.79,0,1,0,1,0,0,0,0,1,0,0,2
1,1,70.21,7.12,0,1,0,1,0,0,0,0,0,0,1,1
0,1,81.43,0.27,0,1,0,1,0,0,0,0,0,0,1,4
0,1,83.94,2.42,0,1,0,1,0,0,0,0,0,0,1,1
0,1,73.39,0.89,0,1,0,1,0,0,0,0,0,0,1,1
0,1,87.06,7.08,0,1,0,1,0,0,0,0,0,0,1,1
0,1,10.03,1.85,0,1,0,1,0,0,0,0,0,0,1,3
0,0,77.91,4.82,0,1,0,1,0,0,0,0,1,0,0,6
0,1,44.64,7.78,0,1,0,1,0,0,0,0,0,0,1,1
0,1,27.83,7.23,0,1,0,1,0,0,0,0,0,0,1,1
0,1,71.09,0.62,0,1,0,1,0,0,0,0,0,0,1,2
0,0,79.56,0.82,0,1,0,1,0,0,0,0,1,0,0,2
1,1,80.45,7.06,0,1,0,1,0,0,0,0,0,0,1,1
0,1,86.13,6.98,0,1,0,1,0,0,0,0,0,0,1,1
0,0,78.11,2.03,0,1,0,1,0,0,0,0,0,0,1,1
1,1,67.17,6.63,0,1,0,1,0,0,0,0,0,0,1,1
1,1,60.06,6.55,0,1,0,1,0,0,0,0,0,0,1,1
0,1,85.95,2.09,1,0,0,1,0,0,0,0,0,0,1,3
0,1,69.07,1.32,1,0,0,1,0,0,0,0,0,0,1,1
0,1,88.1,2.84,1,0,0,1,0,0,0,0,0,0,1,3
0,0,4.29,2.15,1,0,0,1,0,0,0,0,0,0,1,3
0,0,83.69,1.35,1,0,0,1,0,0,0,0,0,0,1,6
0,1,45.76,0.6,1,0,0,1,0,0,0,0,0,0,1,2
0,1,64.35,3.33,1,0,0,1,0,0,0,0,0,0,1,3
1,1,71.64,4.57,0,1,0,1,0,0,0,0,0,0,1,1
0,1,86.79,5.53,0,1,0,1,0,0,0,0,0,0,1,1
0,1,28.78,7.23,0,1,0,1,0,0,0,0,0,0,1,1
0,1,33.5,7.28,0,1,0,1,0,0,0,0,0,0,1,1
0,0,63.07,2.82,0,1,0,1,0,0,0,0,1,0,0,6
0,1,49.43,7.26,0,1,0,1,0,0,0,0,0,0,1,1
0,1,0.0,3.27,0,1,0,1,0,0,0,0,0,0,1,1
0,1,62.31,2.06,0,1,0,1,0,0,0,0,0,0,1,2
0,1,4.16,2.96,0,1,0,1,0,0,0,0,0,0,1,1
0,1,58.09,5.68,0,1,0,1,0,0,0,0,0,0,1,1
1,0,67.57,0.81,0,1,0,1,0,0,0,0,1,0,0,2
0,1,13.49,7.35,0,1,0,1,0,0,0,0,0,0,1,1
0,1,51.01,7.17,0,1,0,1,0,0,0,0,0,0,1,1
0,1,74.04,4.85,0,1,0,1,0,0,0,0,0,0,1,1
0,0,51.09,3.24,0,0,1,1,0,0,0,0,1,0,0,6
0,0,2.13,1.44,0,0,1,1,0,0,0,0,0,0,1,3
0,0,86.16,6.23,0,0,1,1,0,0,0,0,0,1,0,6
0,1,28.12,7.62,0,0,1,1,0,0,0,0,0,0,1,1
0,1,1.88,4.89,0,0,1,1,0,0,0,0,0,0,1,1
0,0,37.45,4.93,0,0,1,1,0,0,0,0,1,0,0,6
0,1,24.9,7.76,0,0,1,1,0,0,0,0,0,0,1,1
1,0,69.83,0.74,0,0,1,1,0,0,0,0,1,0,0,2
1,0,85.69,0.54,0,0,1,1,0,0,0,0,1,0,0,2
0,1,67.88,7.11,0,0,1,1,0,0,0,0,0,0,1,1
0,0,59.62,0.93,0,0,1,1,0,0,0,0,1,0,0,2
0,1,47.57,3.41,0,0,1,1,0,0,0,0,0,0,1,1
0,1,16.41,7.4,0,0,1,1,0,0,0,0,0,0,1,1
0,1,18.51,7.25,0,0,1,1,0,0,0,0,0,0,1,1
0,1,44.64,7.47,0,0,1,1,0,0,0,0,0,0,1,1
0,1,38.72,2.4,1,0,0,1,0,0,0,0,0,0,1,1
0,1,38.85,7.17,1,0,0,1,0,0,0,0,0,0,1,1
0,1,54.59,5.0,0,0,1,1,0,0,0,0,0,0,1,1
0,1,1.6,7.69,1,0,0,1,0,0,0,0,0,0,1,1
0,1,76.74,0.88,0,1,0,1,0,0,0,0,0,0,1,2
0,1,34.88,8.06,0,1,0,1,0,0,0,0,0,0,1,1
0,1,68.24,0.98,0,1,0,1,0,0,0,0,0,0,1,5
0,0,58.75,2.57,0,1,0,1,0,0,0,0,1,0,0,6
1,1,0.42,7.31,0,1,0,1,0,0,0,0,0,0,1,1
0,1,86.92,0.75,0,1,0,1,0,0,0,0,0,0,1,1
1,1,71.26,1.13,0,1,0,1,0,0,0,0,0,0,1,2
0,1,7.62,1.62,0,1,0,1,0,0,0,0,0,0,1,1
0,1,46.63,7.66,0,0,1,1,0,0,0,0,0,0,1,1
0,1,65.9,7.22,0,0,1,1,0,0,0,0,0,0,1,1
0,1,2.49,2.47,0,0,1,1,0,0,0,0,0,0,1,3
